"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Late_RecrDev_101","Late_RecrDev_102","Late_RecrDev_103","Late_RecrDev_104","Late_RecrDev_105","ForeRecr_106","ForeRecr_107","ForeRecr_108","ForeRecr_109","ForeRecr_110","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Late_RecrDev_106","Late_RecrDev_107","Late_RecrDev_108","Late_RecrDev_109","Late_RecrDev_110","ForeRecr_111","ForeRecr_112","ForeRecr_113","ForeRecr_114","ForeRecr_115","Late_RecrDev_111","Late_RecrDev_112","Late_RecrDev_113","Late_RecrDev_114","Late_RecrDev_115","ForeRecr_116","ForeRecr_117","ForeRecr_118","ForeRecr_119","ForeRecr_120","Late_RecrDev_116","Late_RecrDev_117","Late_RecrDev_118","Late_RecrDev_119","Late_RecrDev_120","ForeRecr_121","ForeRecr_122","ForeRecr_123","ForeRecr_124","ForeRecr_125","Late_RecrDev_121","Late_RecrDev_122","Late_RecrDev_123","Late_RecrDev_124","Late_RecrDev_125","ForeRecr_126","ForeRecr_127","ForeRecr_128","ForeRecr_129","ForeRecr_130","Late_RecrDev_126","Late_RecrDev_127","Late_RecrDev_128","Late_RecrDev_129","Late_RecrDev_130","ForeRecr_131","ForeRecr_132","ForeRecr_133","ForeRecr_134","ForeRecr_135","Late_RecrDev_131","Late_RecrDev_132","Late_RecrDev_133","Late_RecrDev_134","Late_RecrDev_135","ForeRecr_136","ForeRecr_137","ForeRecr_138","ForeRecr_139","ForeRecr_140","Late_RecrDev_136","Late_RecrDev_137","Late_RecrDev_138","Late_RecrDev_139","Late_RecrDev_140","ForeRecr_141","ForeRecr_142","ForeRecr_143","ForeRecr_144","ForeRecr_145","Late_RecrDev_141","Late_RecrDev_142","Late_RecrDev_143","Late_RecrDev_144","Late_RecrDev_145","ForeRecr_146","ForeRecr_147","ForeRecr_148","ForeRecr_149","ForeRecr_150","ForeRecr_101","ForeRecr_102","ForeRecr_103","ForeRecr_104","ForeRecr_105","Late_RecrDev_146","Late_RecrDev_147","Late_RecrDev_148","Late_RecrDev_149","Late_RecrDev_150","ForeRecr_151","Size_DblN_ascend_se_Fishery_1_dev_se","Size_DblN_ascend_se_Fishery_1_dev_autocorr","Size_DblN_ascend_se_Fishery_1_DEVadd_101","Size_DblN_ascend_se_Fishery_1_DEVadd_102","Size_DblN_ascend_se_Fishery_1_DEVadd_103","Size_DblN_ascend_se_Fishery_1_DEVadd_104","Size_DblN_ascend_se_Fishery_1_DEVadd_105","Size_DblN_ascend_se_Fishery_1_DEVadd_106","Size_DblN_ascend_se_Fishery_1_DEVadd_107","Size_DblN_ascend_se_Fishery_1_DEVadd_108","Size_DblN_ascend_se_Fishery_1_DEVadd_109","Size_DblN_ascend_se_Fishery_1_DEVadd_110","Size_DblN_ascend_se_Fishery_1_DEVadd_111","Size_DblN_ascend_se_Fishery_1_DEVadd_112","Size_DblN_ascend_se_Fishery_1_DEVadd_113","Size_DblN_ascend_se_Fishery_1_DEVadd_114","Size_DblN_ascend_se_Fishery_1_DEVadd_115","Size_DblN_ascend_se_Fishery_1_DEVadd_116","Size_DblN_ascend_se_Fishery_1_DEVadd_117","Size_DblN_ascend_se_Fishery_1_DEVadd_118","Size_DblN_ascend_se_Fishery_1_DEVadd_119","Size_DblN_ascend_se_Fishery_1_DEVadd_120","Size_DblN_ascend_se_Fishery_1_DEVadd_121","Size_DblN_ascend_se_Fishery_1_DEVadd_122","Size_DblN_ascend_se_Fishery_1_DEVadd_123","Size_DblN_ascend_se_Fishery_1_DEVadd_124","Size_DblN_ascend_se_Fishery_1_DEVadd_125","Size_DblN_ascend_se_Fishery_1_DEVadd_126","Size_DblN_ascend_se_Fishery_1_DEVadd_127","Size_DblN_ascend_se_Fishery_1_DEVadd_128","Size_DblN_ascend_se_Fishery_1_DEVadd_129","Size_DblN_ascend_se_Fishery_1_DEVadd_130","Size_DblN_ascend_se_Fishery_1_DEVadd_131","Size_DblN_ascend_se_Fishery_1_DEVadd_132","Size_DblN_ascend_se_Fishery_1_DEVadd_133","Size_DblN_ascend_se_Fishery_1_DEVadd_134","Size_DblN_ascend_se_Fishery_1_DEVadd_135","Size_DblN_ascend_se_Fishery_1_DEVadd_136","Size_DblN_ascend_se_Fishery_1_DEVadd_137","Size_DblN_ascend_se_Fishery_1_DEVadd_138","Size_DblN_ascend_se_Fishery_1_DEVadd_139","Size_DblN_ascend_se_Fishery_1_DEVadd_140","Size_DblN_ascend_se_Fishery_1_DEVadd_141","Size_DblN_ascend_se_Fishery_1_DEVadd_142","Size_DblN_ascend_se_Fishery_1_DEVadd_143","Size_DblN_ascend_se_Fishery_1_DEVadd_144","Size_DblN_ascend_se_Fishery_1_DEVadd_145","Size_DblN_ascend_se_Fishery_1_DEVadd_146","Size_DblN_ascend_se_Fishery_1_DEVadd_147","Size_DblN_ascend_se_Fishery_1_DEVadd_148","Size_DblN_ascend_se_Fishery_1_DEVadd_149","Size_DblN_ascend_se_Fishery_1_DEVadd_150","iteration","scenario"
NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667645511921459,NA,1,26,99,100,0.9,NA,NA,NA,0.2,20.4942,127.644,0.20398,0.0825782,0.127398,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7123,1,0.4,0,0,0.266631,0.0206934,0.813526,-0.287307,0.158605,NA,NA,NA,NA,NA,0.0207711,52.7943,-3,5.27531,15,-999,999,44.2094,-4,5.44709,14,-99,99,0,25,0,25,178008000,428.155,0.0537937,0,-6.24502,263.159,179.539,-31.0642,0,21.5999,0,0.000930803,1.1119,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0,"cod_SR_BH_steep_1_OM",FALSE,1,-0.0891867,0.166578,0.63266,0.790725,0.138037,NA,NA,NA,NA,NA,0.282095,-0.0551428,0.0464117,0.0387325,0.317013,NA,NA,NA,NA,NA,0.0553495,-0.683398,-0.576578,-0.626367,0.243889,NA,NA,NA,NA,NA,0.260257,0.118699,-0.652786,-0.161903,0.0042323,NA,NA,NA,NA,NA,0.117978,0.140829,0.0616721,-0.258767,0.203164,NA,NA,NA,NA,NA,0.252671,-0.604465,0.379104,-0.539746,0.338172,NA,NA,NA,NA,NA,-0.119371,0.317519,0.57111,-0.226369,0.675318,NA,NA,NA,NA,NA,-0.321339,0.269403,0.523202,0.222259,0.110287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0691208,-0.446288,-0.241164,-0.0909719,0.401079,0,0.5,0.1,-0.198291,-0.121669,-0.00624787,0.410577,0.0201997,-0.30795,-0.119417,0.0632445,0.0397757,0.015619,-0.0415374,-0.0507363,-0.384202,-0.140106,-0.564539,-0.15367,0.0219029,0.0849288,-0.0860434,0.0979726,-0.0352426,0.0127091,0.12043,-0.0468249,0.125254,0.289096,0.228436,0.555267,-0.142435,-0.334778,0.0314563,0.00179346,-0.134071,0.0618853,-0.019432,0.0347452,0.170653,-0.0191021,-0.540065,0.0295279,0.0129905,-0.0825033,0.0106763,0.258342,-0.385924,-0.0510154,0.0586666,0.100164,-0.329726,0.207318,2,"h-1"
3968680000,4000350000,3998990000,132623000,1587470000,0.480769,0.0984761,158782000,1446360000,0.109033,160344000,1446360000,0.45,0.109033,160344000,160344000,0.0995487,0.500365360774867,0.355591073425838,1,26,99,100,0.9,NA,NA,NA,0.2,20.5186,130.709,0.195477,0.0760118,0.134045,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.703,0.65,0.4,0,0,-0.257034,0.531096,0.358445,-0.125464,1.39755e-06,0,0,0,0,0,0.286681,55.2288,-3,5.4741,15,-999,999,43.9375,-4,5.48384,14,-99,99,0,25,0,25,224498000,419.029,4.17483e-15,0,-17.5866,301.536,165.341,-31.802,0,1.53861,0,0.000882731,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.55,"cod_EM_105",FALSE,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4050420000,4082770000,4081370000,135538000,1620170000,0.480769,0.0985054,162102000,1476150000,0.109066,163696000,1476150000,0.45,0.109066,163696000,163696000,0.083775,0.560480147737765,0.357189329711456,1,26,99,100,0.9,NA,NA,NA,0.2,20.5029,130.546,0.19594,0.0759386,0.13435,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7248,0.65,0.4,0,0,-0.167607,0.643055,0.473921,-0.122039,-0.0680908,NA,NA,NA,NA,NA,0.265656,55.0776,-3,5.46208,15,-999,999,43.9216,-4,5.52547,14,-99,99,0,25,0,25,188710000,428.849,1.18498e-15,0,-18.8112,301.705,175.07,-31.4495,0,2.33312,0,0.000880109,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.533333333333333,"cod_EM_110",FALSE,554,-0.0740672,0.132325,0.0201063,0.193533,-5.69197e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4036020000,4068240000,4066850000,134974000,1614410000,0.480769,0.0984902,161500000,1470910000,0.109049,163088000,1470910000,0.45,0.109049,163088000,163088000,0.0258012,0.439707930089544,0.356928674776805,1,26,99,100,0.9,NA,NA,NA,0.2,20.5067,130.617,0.195763,0.0759988,0.134094,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7206,0.65,0.4,0,0,-0.140484,0.627639,0.477291,-0.122822,-0.113109,NA,NA,NA,NA,NA,0.267609,55.1254,-3,5.46602,15,-999,999,44.6197,-4,5.69487,14,-99,99,0,25,0,25,200910000,439.382,2.28617e-15,0,-20.0963,301.655,184.512,-31.5072,0,4.81793,0,0.000846347,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.583333333333333,"cod_EM_115",FALSE,578,-0.152941,0.129665,0.0484479,0.089391,0.0762963,NA,NA,NA,NA,NA,-0.551605,-0.317765,-0.128381,0.627931,-3.10616e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4010520000,4042510000,4041130000,134016000,1604210000,0.480769,0.0984606,160429000,1461610000,0.109016,162006000,1461610000,0.45,0.109016,162006000,162006000,0.0099608,0.359559358886129,0.356609011665703,1,26,99,100,0.9,NA,NA,NA,0.2,20.5062,130.686,0.195626,0.0760649,0.13392,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7135,0.65,0.4,0,0,-0.151189,0.618928,0.463539,-0.149414,-0.153218,NA,NA,NA,NA,NA,0.273073,55.1109,-3,5.46468,15,-999,999,44.6974,-4,5.72815,14,-99,99,0,25,0,25,179786000,449.04,8.54751e-15,0,-20.6926,301.635,192.696,-31.5777,0,6.97769,0,0.000841285,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.666666666666667,"cod_EM_120",FALSE,618,-0.179491,0.0627221,-0.00742919,0.0554409,-0.0127341,NA,NA,NA,NA,NA,-0.538855,-0.339768,-0.17251,0.536477,-0.00812705,NA,NA,NA,NA,NA,-0.79355,-0.31578,0.211336,0.171108,-9.21282e-08,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4036770000,4069040000,4067650000,135136000,1614710000,0.480769,0.0984865,161527000,1471180000,0.109045,163116000,1471180000,0.45,0.109045,163116000,163116000,0.0901435,0.478768916732933,0.357071895136154,1,26,99,100,0.9,NA,NA,NA,0.2,20.5153,130.54,0.19586,0.0758869,0.134378,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7218,0.65,0.4,0,0,-0.127073,0.642525,0.474762,-0.126949,-0.151617,NA,NA,NA,NA,NA,0.247864,55.0537,-3,5.46066,15,-999,999,43.8103,-4,5.51825,14,-99,99,0,25,0,25,153172000,465.901,3.97292e-15,0,-22.2039,301.548,206.163,-31.4755,0,11.8689,0,0.000883283,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.683333333333333,"cod_EM_125",FALSE,590,-0.162924,0.0852242,0.00602151,0.0490909,-0.0368437,NA,NA,NA,NA,NA,-0.484562,-0.31732,-0.164295,0.583338,-0.0262031,NA,NA,NA,NA,NA,-0.727713,-0.308618,0.192518,0.910088,-0.118805,NA,NA,NA,NA,NA,0.370323,-0.672328,-0.409136,-0.320439,-0.000462963,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4063330000,4095910000,4094510000,136334000,1625330000,0.480769,0.0985153,162645000,1480860000,0.109077,164245000,1480860000,0.45,0.109077,164245000,164245000,0.0838152,0.463398247250408,0.357025182719788,1,26,99,100,0.9,NA,NA,NA,0.2,20.5284,130.372,0.196084,0.0756713,0.134932,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7306,0.65,0.4,0,0,-0.118943,0.65321,0.475701,-0.116353,-0.139321,NA,NA,NA,NA,NA,0.22882,55.0034,-3,5.45742,15,-999,999,42.9773,-4,5.39955,14,-99,99,0,25,0,25,169783000,475.236,2.33206e-15,0,-23.0164,301.5,215.592,-31.4858,0,12.6459,0,0.00091493,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.783333333333333,"cod_EM_130",FALSE,664,-0.151211,0.10652,0.0100442,0.0733953,-0.0248342,NA,NA,NA,NA,NA,-0.469562,-0.289289,-0.136095,0.613629,0.00756886,NA,NA,NA,NA,NA,-0.691329,-0.266041,0.203925,1.00025,-0.0532271,NA,NA,NA,NA,NA,0.453048,-0.422183,-0.365875,-0.232446,-0.287003,NA,NA,NA,NA,NA,-0.222117,-0.275192,0.481631,-0.050751,1.4064e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4082830000,4115600000,4114190000,137131000,1633130000,0.480769,0.0985466,163480000,1487970000,0.109112,165089000,1487970000,0.45,0.109112,165089000,165089000,0.0600231,0.563444963419981,0.3565416119487,1,26,99,100,0.9,NA,NA,NA,0.2,20.5285,130.276,0.19629,0.0755765,0.13517,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7364,0.65,0.4,0,0,-0.115279,0.658604,0.483836,-0.109482,-0.130992,NA,NA,NA,NA,NA,0.222064,54.9909,-3,5.45687,15,-999,999,43.0888,-4,5.41265,14,-99,99,0,25,0,25,179146000,485.605,1.61512e-15,0,-21.7613,301.517,223.544,-31.5926,0,13.8974,0,0.000911212,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.766666666666667,"cod_EM_135",FALSE,642,-0.141287,0.118283,0.0247379,0.0885527,-0.00747299,NA,NA,NA,NA,NA,-0.450194,-0.266779,-0.10284,0.650511,0.037219,NA,NA,NA,NA,NA,-0.660007,-0.218923,0.252642,1.08472,0.0293271,NA,NA,NA,NA,NA,0.574505,-0.301258,-0.276174,-0.212696,-0.0471835,NA,NA,NA,NA,NA,-0.122267,-0.154998,0.648055,0.015559,-0.202727,NA,NA,NA,NA,NA,0.111135,0.446757,-0.0591441,-0.0181057,1.86775e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4143770000,4177470000,4176030000,140326000,1657510000,0.480769,0.0986484,166127000,1510170000,0.109226,167766000,1510170000,0.45,0.109226,167766000,167766000,0.0794025,0.483168708687982,0.35718050053963,1,26,99,100,0.9,NA,NA,NA,0.2,20.6001,129.835,0.196302,0.0749002,0.137103,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7595,0.65,0.4,0,0,-0.106417,0.671522,0.438622,-0.108007,-0.12639,NA,NA,NA,NA,NA,0.173401,55.136,-3,5.46947,15,-999,999,28.315,-4,2.39841,14,-99,99,0,25,0,25,202781000,496.683,1.25845e-15,0,-22.6574,301.57,233.565,-31.4515,0,15.6545,0,0.00229614,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.816666666666667,"cod_EM_140",FALSE,660,-0.133565,0.129202,-0.0247778,0.0908674,-0.002569,NA,NA,NA,NA,NA,-0.441828,-0.254762,-0.155124,0.652134,0.0420946,NA,NA,NA,NA,NA,-0.657974,-0.213128,0.193736,1.07772,0.0557602,NA,NA,NA,NA,NA,0.573398,-0.31268,-0.341132,-0.223828,-0.0740084,NA,NA,NA,NA,NA,-0.12695,-0.138213,0.557019,-0.096886,-0.264908,NA,NA,NA,NA,NA,0.0962659,0.431912,-0.114683,0.165981,0.406828,NA,NA,NA,NA,NA,-0.441873,-0.511634,0.0904577,0.0353482,-0.000388945,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4069140000,4101780000,4100370000,136578000,1627650000,0.480769,0.0985079,162867000,1482970000,0.109068,164469000,1482970000,0.45,0.109068,164469000,164469000,0.0158358,0.359100448743469,0.357515420799041,1,26,99,100,0.9,NA,NA,NA,0.2,20.5346,130.351,0.196088,0.0756226,0.135,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7324,0.65,0.4,0,0,-0.112895,0.660372,0.482421,-0.106633,-0.130206,NA,NA,NA,NA,NA,0.216167,54.9777,-3,5.45581,15,-999,999,42.7906,-4,5.33557,14,-99,99,0,25,0,25,182569000,510.713,6.86145e-15,0,-22.521,301.446,242.865,-31.3774,0,20.2995,0,0.00092772,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.883333333333333,"cod_EM_145",FALSE,707,-0.141086,0.11787,0.0211275,0.0889417,-0.00950358,NA,NA,NA,NA,NA,-0.452905,-0.270363,-0.11008,0.647054,0.0307462,NA,NA,NA,NA,NA,-0.672841,-0.233737,0.233099,1.06969,0.0416201,NA,NA,NA,NA,NA,0.565391,-0.325426,-0.308769,-0.237471,-0.118966,NA,NA,NA,NA,NA,-0.13851,-0.192234,0.579863,-0.182243,-0.285117,NA,NA,NA,NA,NA,0.0439696,0.37761,-0.138392,0.0552039,0.286362,NA,NA,NA,NA,NA,-0.505983,-0.66661,0.0617742,0.563093,-0.1436,NA,NA,NA,NA,NA,-0.893177,-0.224491,-0.271425,-0.123784,-5.36082e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
4072200000,4104800000,4103390000,136450000,1628880000,0.480769,0.0985132,162992000,1484090000,0.109074,164595000,1484090000,0.45,0.109074,164595000,164595000,0.0388404,0.632928146947596,0.359207915707646,1,26,99,100,0.9,NA,NA,NA,0.2,20.528,130.458,0.195985,0.0757289,0.134735,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7315,0.65,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241244,55.141,-3,5.47261,15,-999,999,43.8844,-4,5.50467,14,-99,99,0,25,0,25,127710000,412.687,5.31964e-16,0,-17.6012,301.82,159.469,-31.0022,0,0,0,0.000881642,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.35,"cod_EM_init",FALSE,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"h-1"
